date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:54:06	232779/232779	---M--	200	added ('OK')	image/png	etag:%2238d4b-671a4a7f-432c4c0a47cb8198;;;%22	https://zwin.io/html/stooon/assets/img/collection/8.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/collection/8.png	(from https://zwin.io/html/stooon/index-2.html)
09:54:07	281069/281069	---M--	200	added ('OK')	image/png	etag:%22449ed-671a4a82-5f3a3ae8340fbbde;;;%22	https://zwin.io/html/stooon/assets/img/collection/7.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/collection/7.png	(from https://zwin.io/html/stooon/index-2.html)
09:54:07	696971/696971	---M--	200	added ('OK')	image/png	etag:%22aa28b-671a4a81-c8f5420c767d1316;;;%22	https://zwin.io/html/stooon/assets/img/collection/13.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/collection/13.png	(from https://zwin.io/html/stooon/index-2.html)
09:54:07	460614/460614	---M--	200	added ('OK')	image/png	etag:%2270746-671a4aa8-c5576617ef8c97b1;;;%22	https://zwin.io/html/stooon/assets/img/arrival/13.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/arrival/13.png	(from https://zwin.io/html/stooon/index-2.html)
09:54:07	703630/703630	---M--	200	added ('OK')	image/png	etag:%22abc8e-671a4a80-a7dd97c60c264321;;;%22	https://zwin.io/html/stooon/assets/img/collection/14.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/collection/14.png	(from https://zwin.io/html/stooon/index-2.html)
09:54:08	1164220/1164220	---M--	200	added ('OK')	image/png	etag:%2211c3bc-671a4a9c-5dd6d9fc94b620b5;;;%22	https://zwin.io/html/stooon/assets/img/others/video.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/others/video.png	(from https://zwin.io/html/stooon/index-2.html)
09:54:08	629151/629151	---M--	200	added ('OK')	image/png	etag:%229999f-671a4a97-1930b6f5eb4535a8;;;%22	https://zwin.io/html/stooon/assets/img/others/contact-02.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/others/contact-02.png	(from https://zwin.io/html/stooon/index-2.html)
09:54:09	585189/585189	---M--	200	added ('OK')	image/png	etag:%228ede5-671a4a9e-46faf0d6fa8fad96;;;%22	https://zwin.io/html/stooon/assets/img/fashion/1.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/fashion/1.png	(from https://zwin.io/html/stooon/index-2.html)
09:54:09	896733/896733	---M--	200	added ('OK')	image/png	etag:%22daedd-671a4ab3-b0339e3bbcaad113;;;%22	https://zwin.io/html/stooon/assets/img/banner/3.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/banner/3.png	(from https://zwin.io/html/stooon/index-3.html)
09:54:09	836544/836544	---M--	200	added ('OK')	image/png	etag:%22cc3c0-671a4ab0-9d3a759d2ad90b0;;;%22	https://zwin.io/html/stooon/assets/img/banner/33.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/banner/33.png	(from https://zwin.io/html/stooon/index-3.html)
09:54:10	742835/742835	---M--	200	added ('OK')	image/png	etag:%22b55b3-671a4ab0-4755d791b33df8ff;;;%22	https://zwin.io/html/stooon/assets/img/banner/4.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/banner/4.png	(from https://zwin.io/html/stooon/index-4.html)
09:54:10	1114451/1114451	---M--	200	added ('OK')	image/png	etag:%22110153-671a4a9b-98d89b83fe0d6abe;;;%22	https://zwin.io/html/stooon/assets/img/others/video2.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/others/video2.png	(from https://zwin.io/html/stooon/index-3.html)
09:54:10	569635/569635	---M--	200	added ('OK')	image/png	etag:%228b123-671a4ab2-ef423699fe2a6e86;;;%22	https://zwin.io/html/stooon/assets/img/banner/44.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/banner/44.png	(from https://zwin.io/html/stooon/index-4.html)
09:54:11	374482/374482	---M--	200	added ('OK')	image/png	etag:%225b6d2-671a4a7f-4db5e6b5fa2d37c;;;%22	https://zwin.io/html/stooon/assets/img/collection/9.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/collection/9.png	(from https://zwin.io/html/stooon/index-4.html)
09:54:11	823735/823735	---M--	200	added ('OK')	image/png	etag:%22c91b7-671a4a9a-eb7aeaf292bd53e1;;;%22	https://zwin.io/html/stooon/assets/img/others/sales2.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/others/sales2.png	(from https://zwin.io/html/stooon/index-3.html)
09:54:11	304183/304183	---M--	200	added ('OK')	image/png	etag:%224a437-671a4a82-eae71dc5acf63d23;;;%22	https://zwin.io/html/stooon/assets/img/collection/10.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/collection/10.png	(from https://zwin.io/html/stooon/index-4.html)
09:54:13	41790/41790	---MCZ	404	error ('Not%20Found')	text/html	etag:%2284fc02a55b95d1a9b394af7f94601102%22	https://zwin.io/html/stooon/shop.html	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/shop.html	(from https://zwin.io/html/stooon/collection.html)
09:54:14	460614/460614	---M--	200	added ('OK')	image/png	etag:%2270746-671a4a96-17bfa5a56d2ab106;;;%22	https://zwin.io/html/stooon/assets/img/shop/1.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/1.png	(from https://zwin.io/html/stooon/collection.html)
09:54:14	123000/123000	---M--	200	added ('OK')	image/png	etag:%221e078-671a4a94-82c058254d193760;;;%22	https://zwin.io/html/stooon/assets/img/shop/2.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/2.png	(from https://zwin.io/html/stooon/collection.html)
09:54:14	160226/160226	---M--	200	added ('OK')	image/png	etag:%22271e2-671a4a95-6e6a53ae6a5948fe;;;%22	https://zwin.io/html/stooon/assets/img/shop/3.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/3.png	(from https://zwin.io/html/stooon/collection.html)
09:54:14	104721/104721	---M--	200	added ('OK')	image/png	etag:%2219911-671a4a92-8c8091d7d94d1fd8;;;%22	https://zwin.io/html/stooon/assets/img/shop/4.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/4.png	(from https://zwin.io/html/stooon/collection.html)
09:54:15	197895/197895	---M--	200	added ('OK')	image/png	etag:%2230507-671a4a93-ed68deb8e7d7ef8e;;;%22	https://zwin.io/html/stooon/assets/img/shop/5.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/5.png	(from https://zwin.io/html/stooon/collection.html)
09:54:15	167230/167230	---M--	200	added ('OK')	image/png	etag:%2228d3e-671a4a94-ae3fb87bded80998;;;%22	https://zwin.io/html/stooon/assets/img/shop/6.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/6.png	(from https://zwin.io/html/stooon/collection.html)
09:54:15	286637/286637	---M--	200	added ('OK')	image/png	etag:%2245fad-671a4a93-86cf63ff493cad10;;;%22	https://zwin.io/html/stooon/assets/img/shop/7.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/7.png	(from https://zwin.io/html/stooon/collection.html)
09:54:15	160226/160226	---M--	200	added ('OK')	image/png	etag:%22271e2-671a4a8f-c8246d21a377a205;;;%22	https://zwin.io/html/stooon/assets/img/shop/8.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/8.png	(from https://zwin.io/html/stooon/collection.html)
09:54:15	115050/115050	---M--	200	added ('OK')	image/png	etag:%221c16a-671a4a8f-e3647e75e46bff8d;;;%22	https://zwin.io/html/stooon/assets/img/shop/9.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/9.png	(from https://zwin.io/html/stooon/collection.html)
09:54:16	72799/72799	---M--	200	added ('OK')	image/png	etag:%2211c5f-671a4a92-259ed741573db12f;;;%22	https://zwin.io/html/stooon/assets/img/shop/10.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/10.png	(from https://zwin.io/html/stooon/collection.html)
09:54:16	91221/91221	---M--	200	added ('OK')	image/png	etag:%2216455-671a4a91-389ce4c65c608fbc;;;%22	https://zwin.io/html/stooon/assets/img/shop/11.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/11.png	(from https://zwin.io/html/stooon/collection.html)
09:54:16	161834/161834	---M--	200	added ('OK')	image/png	etag:%222782a-671a4a91-8f9b6aa139ba2142;;;%22	https://zwin.io/html/stooon/assets/img/shop/12.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/12.png	(from https://zwin.io/html/stooon/collection.html)
09:54:16	127460/127460	---M--	200	added ('OK')	image/png	etag:%221f1e4-671a4a91-c7783559d31e6bfb;;;%22	https://zwin.io/html/stooon/assets/img/shop/13.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/13.png	(from https://zwin.io/html/stooon/collection.html)
09:54:17	67050/67050	---M--	200	added ('OK')	image/png	etag:%22105ea-671a4a8f-3e51809fafe45446;;;%22	https://zwin.io/html/stooon/assets/img/shop/14.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/14.png	(from https://zwin.io/html/stooon/collection.html)
09:54:17	72440/72440	---M--	200	added ('OK')	image/png	etag:%2211af8-671a4a90-1728f8278d4f5c17;;;%22	https://zwin.io/html/stooon/assets/img/shop/15.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/15.png	(from https://zwin.io/html/stooon/collection.html)
09:54:17	116857/116857	---M--	200	added ('OK')	image/png	etag:%221c879-671a4a90-b81007188145fa63;;;%22	https://zwin.io/html/stooon/assets/img/shop/16.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/16.png	(from https://zwin.io/html/stooon/collection.html)
09:54:18	182980/182980	---M--	200	added ('OK')	image/png	etag:%222cac4-671a4a90-c376e39df9917c29;;;%22	https://zwin.io/html/stooon/assets/img/shop/17.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/17.png	(from https://zwin.io/html/stooon/collection.html)
09:54:18	113984/113984	---M--	200	added ('OK')	image/png	etag:%221bd40-671a4a92-f1f506a008fe2765;;;%22	https://zwin.io/html/stooon/assets/img/shop/18.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/shop/18.png	(from https://zwin.io/html/stooon/collection.html)
09:54:18	11262/11262	---M--	200	added ('OK')	image/png	etag:%222bfe-671a4a7e-c9a620931be051c1;;;%22	https://zwin.io/html/stooon/assets/img/seller/1.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/seller/1.png	(from https://zwin.io/html/stooon/collection.html)
09:54:18	8323/8323	---M--	200	added ('OK')	image/png	etag:%222083-671a4a7d-467a33761f838e9b;;;%22	https://zwin.io/html/stooon/assets/img/seller/2.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/seller/2.png	(from https://zwin.io/html/stooon/collection.html)
09:54:18	12928/12928	---M--	200	added ('OK')	image/png	etag:%223280-671a4a7d-c7e00ecd4811fbb7;;;%22	https://zwin.io/html/stooon/assets/img/seller/3.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/seller/3.png	(from https://zwin.io/html/stooon/collection.html)
09:54:19	9097/9097	---M--	200	added ('OK')	image/png	etag:%222389-671a4a9c-fbbc2c1f77864124;;;%22	https://zwin.io/html/stooon/assets/img/others/add1.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/others/add1.png	(from https://zwin.io/html/stooon/collection.html)
09:54:19	417444/417444	---M--	200	added ('OK')	image/png	etag:%2265ea4-671a4aa0-7791f6c63ffa381d;;;%22	https://zwin.io/html/stooon/assets/img/blog/11.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/blog/11.png	(from https://zwin.io/html/stooon/blog.html)
09:54:20	548748/548748	---M--	200	added ('OK')	image/png	etag:%2285f8c-671a4a9f-7acca74ce99a4e6e;;;%22	https://zwin.io/html/stooon/assets/img/blog/12.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/blog/12.png	(from https://zwin.io/html/stooon/blog.html)
09:54:20	16115/16115	---M--	200	added ('OK')	image/png	etag:%223ef3-671a4aa1-ec024abbea9ace2a;;;%22	https://zwin.io/html/stooon/assets/img/blog/5.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/blog/5.png	(from https://zwin.io/html/stooon/blog-details.html)
09:54:20	535794/535794	---M--	200	added ('OK')	image/png	etag:%2282cf2-671a4aa1-7724d8457fcfd0e5;;;%22	https://zwin.io/html/stooon/assets/img/blog/4.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/blog/4.png	(from https://zwin.io/html/stooon/blog-details.html)
09:54:20	383662/383662	---M--	200	added ('OK')	image/png	etag:%225daae-671a4aa0-9e1aa7b15d7f8166;;;%22	https://zwin.io/html/stooon/assets/img/blog/10.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/blog/10.png	(from https://zwin.io/html/stooon/blog.html)
09:54:20	4200/4200	---M--	200	added ('OK')	image/png	etag:%221068-671a4aa2-30670c49a542592e;;;%22	https://zwin.io/html/stooon/assets/img/blog/6.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/blog/6.png	(from https://zwin.io/html/stooon/blog-details.html)
09:54:20	6289/6289	---M--	200	added ('OK')	image/png	etag:%221891-671a4aa1-800125816029af48;;;%22	https://zwin.io/html/stooon/assets/img/blog/7.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/blog/7.png	(from https://zwin.io/html/stooon/blog-details.html)
09:54:21	4406/4406	---M--	200	added ('OK')	image/png	etag:%221136-671a4a9e-57088bada35a4b5;;;%22	https://zwin.io/html/stooon/assets/img/blog/8.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/blog/8.png	(from https://zwin.io/html/stooon/blog-details.html)
